LotArea,Street,BldgType,OverallQual,OverallCond,RoofStyle,ExterQual,ExterCond,Foundation,TotalBsmtSF,Heating,HeatingQC,CentralAir,GrLivArea,Bath,KitchenQual,GarageArea,SaleCondition,SalePrice,age,age_RemodAdd_DateSold
9.383452989684827,1,0,2.0794415416798357,2.0794415416798357,1,3,4,0,6.740519359606223,1,2,0,7.666690200080086,1.3862943611198906,2,6.093569770045136,4,12.276069679344003,4.553876891600541,2.833213344056216
8.764678074116606,1,0,1.9459101490553132,1.9459101490553132,1,3,4,2,6.393590753950631,1,4,0,7.085064293952548,1.0986122886681098,3,5.25227342804663,4,11.264476926102367,4.51085950651685,4.110873864173311
9.271059107010888,1,2,1.9459101490553132,1.791759469228055,1,3,4,1,7.455876687491824,1,4,1,7.455876687491824,1.3862943611198906,3,5.869296913133774,4,11.686887175419702,3.8066624897703196,3.8066624897703196
9.009202900924588,1,0,1.9459101490553132,2.0794415416798357,1,3,4,1,6.964135612418245,1,1,1,6.964135612418245,1.0986122886681098,3,5.736572297479192,4,11.842236406331555,3.9318256327243257,2.833213344056216
9.273972232220956,1,0,2.302585092994046,1.9459101490553132,1,2,4,2,8.073402968986406,1,0,1,7.396948602621014,1.3862943611198906,2,6.782192056006791,4,12.556733038263905,2.0794415416798357,1.9459101490553132
9.011889433252344,1,4,2.1972245773362196,1.9459101490553132,1,2,4,2,7.215239978730097,1,0,1,7.215239978730097,1.3862943611198906,2,6.186208623900494,4,12.240478903153711,1.791759469228055,1.791759469228055
9.10985683339786,1,0,2.0794415416798357,1.9459101490553132,1,3,4,2,6.851184927493743,1,2,1,7.402451520818244,1.6094379124341003,3,6.161207321695077,4,12.165255859329688,2.4849066497880004,2.4849066497880004
12.01165016701939,0,1,1.9459101490553132,2.0794415416798357,1,3,4,1,7.313886831633462,1,0,1,7.488852955733459,1.3862943611198906,3,6.274762021241939,4,12.34126328584159,3.8066624897703196,3.8066624897703196
9.55810574328497,1,0,2.3978952727983707,1.9459101490553132,3,2,4,2,7.562161631225652,1,0,1,7.562161631225652,1.3862943611198906,2,6.519147287940395,4,12.841132451487937,1.3862943611198906,1.0986122886681098
9.120087382998621,1,0,2.1972245773362196,1.9459101490553132,1,2,4,2,7.338238150065589,1,0,1,7.338238150065589,1.3862943611198906,2,6.280395838960195,4,12.273735966890268,2.0794415416798357,1.9459101490553132
9.557257866458935,1,0,2.1972245773362196,2.1972245773362196,1,2,4,1,7.098375638590786,1,0,1,7.392031567514591,1.3862943611198906,2,6.091309882077698,4,12.218500103788143,3.1780538303479458,2.302585092994046
9.425613028909824,1,0,2.0794415416798357,2.1972245773362196,3,3,4,1,7.104144092987527,1,4,1,7.104144092987527,1.0986122886681098,3,5.700443573390687,4,11.951186847493476,3.970291913552122,2.5649493574615367
9.560504164299259,1,0,2.302585092994046,1.9459101490553132,1,2,4,2,6.876264611890766,1,0,1,7.554858521040676,1.6094379124341003,2,6.07073772800249,4,12.220473454337986,2.302585092994046,2.302585092994046
9.036225051729327,1,0,1.791759469228055,1.791759469228055,1,1,1,1,6.583409222158765,1,2,1,6.736966958001855,1.0986122886681098,3,5.69035945432406,4,11.314486721293981,4.110873864173311,4.110873864173311
9.05321861620397,1,2,1.6094379124341003,1.791759469228055,1,3,4,3,0.6931471805599453,5,1,0,6.948897222313312,1.3862943611198906,3,5.996452088619021,4,11.37940550085183,4.07753744390572,4.060443010546419
9.088285725968877,1,4,2.3978952727983707,1.9459101490553132,3,0,4,2,7.430114138561801,1,0,1,7.430114138561801,1.3862943611198906,0,6.338594078203183,4,12.491255347155265,1.6094379124341003,1.6094379124341003
7.860956364876389,1,4,1.9459101490553132,1.6094379124341003,1,3,4,1,6.2878585601617845,1,4,1,7.01571242048723,1.3862943611198906,3,5.823045895483019,4,11.350418300109132,3.58351893845611,3.58351893845611
8.769817872052617,1,0,2.0794415416798357,1.9459101490553132,1,3,4,0,6.881411303642535,1,2,1,7.364547014255642,1.0986122886681098,1,5.749392985908253,4,11.850832386224807,4.23410650459726,4.060443010546419
9.455167134121535,1,0,2.0794415416798357,2.302585092994046,3,3,2,1,6.866933284461882,1,4,1,6.866933284461882,1.0986122886681098,3,5.713732805509369,4,11.928347504569842,3.8918202981106265,2.3978952727983707
9.775767810933758,1,0,2.0794415416798357,1.9459101490553132,1,3,4,1,7.299797366758161,1,0,1,7.299797366758161,1.3862943611198906,3,6.214608098422191,4,11.967187086434018,3.9318256327243257,3.9318256327243257
7.803843303538772,1,3,2.1972245773362196,1.9459101490553132,1,2,4,2,6.641182169740591,1,0,1,7.395107546562485,1.6094379124341003,2,6.16541785423142,4,11.944714374881176,1.9459101490553132,1.791759469228055
9.924906519909428,1,0,2.3978952727983707,1.9459101490553132,3,0,4,2,7.52294091807237,1,0,1,7.912056888179006,1.6094379124341003,0,6.56244409369372,5,12.988043102265232,1.0986122886681098,0.6931471805599453
8.96469555531546,1,4,2.3978952727983707,1.9459101490553132,3,0,4,2,7.534228326274089,1,0,1,7.534228326274089,1.3862943611198906,0,6.428105272684596,5,12.670001611311875,0.6931471805599453,0.6931471805599453
8.57035473953047,1,0,2.1972245773362196,1.9459101490553132,1,3,4,2,7.282761179605593,1,2,1,7.282761179605593,1.3862943611198906,2,6.102558594613569,0,12.154784614286667,3.091042453358316,3.091042453358316
9.114490046319348,1,0,1.9459101490553132,2.0794415416798357,1,3,4,1,6.42648845745769,1,4,0,7.014814351275545,1.0986122886681098,3,5.308267697401205,4,11.461642696843066,4.23410650459726,4.0943445622221
9.050406334059858,1,0,2.0794415416798357,2.302585092994046,1,3,2,0,6.439350371100098,1,2,1,6.582025138892826,1.0986122886681098,3,6.186208623900494,4,11.570259974415547,4.430816798843313,2.1972245773362196
9.036225051729327,1,0,2.0794415416798357,1.9459101490553132,1,3,4,1,6.848005274576363,1,0,1,7.3758821482150125,1.0986122886681098,3,5.488937726156687,4,11.849404844423074,4.219507705176107,2.0794415416798357
9.328212292571072,1,0,2.0794415416798357,1.9459101490553132,1,2,2,2,7.091742115095153,1,0,1,7.091742115095153,1.3862943611198906,2,6.259581464064923,4,12.086731521684555,2.6390573296152584,2.6390573296152584
9.132378830506472,1,0,2.0794415416798357,2.0794415416798357,1,3,4,2,7.05617528410041,1,2,1,7.063903961472068,1.3862943611198906,2,5.996452088619021,4,12.06105265381003,2.9444389791664403,2.9444389791664403
8.349011198176003,1,4,1.9459101490553132,1.9459101490553132,1,3,4,2,7.042286171939743,1,4,1,7.042286171939743,1.3862943611198906,3,6.272877006546167,4,11.80560254159177,3.4965075614664802,3.4965075614664802
8.843903650835497,1,0,1.9459101490553132,1.791759469228055,3,3,4,1,6.96979066990159,1,0,1,7.21081845347222,1.0986122886681098,2,5.66988092298052,0,11.775297421715827,3.912023005428146,3.912023005428146
9.393744675721376,1,0,2.302585092994046,1.9459101490553132,1,2,4,2,6.992096427415888,1,0,1,7.563200592358071,1.6094379124341003,2,6.386879319362645,4,12.54254845357358,2.302585092994046,2.302585092994046
8.928242677818302,1,0,2.0794415416798357,2.0794415416798357,1,3,4,1,6.7912214627261855,1,0,1,6.81783057145415,1.0986122886681098,3,6.156978985585555,4,11.957617696467539,3.4339872044851463,3.4339872044851463
9.121071904218,1,0,1.9459101490553132,1.9459101490553132,1,3,4,1,6.785587645007929,1,2,1,7.317876198626496,1.0986122886681098,3,5.488937726156687,4,11.884495917930655,4.248495242049359,3.332204510175204
8.89604050162011,1,0,2.1972245773362196,1.9459101490553132,1,2,4,3,0.6931471805599453,1,0,1,7.562161631225652,1.6094379124341003,2,6.513230110912307,4,12.198549416880068,2.0794415416798357,2.0794415416798357
7.427738840532894,1,3,2.0794415416798357,2.302585092994046,1,3,4,1,6.184148890937483,1,2,1,6.8966943316227125,1.3862943611198906,2,5.583496308781699,4,11.678448377988165,3.6635616461296463,1.3862943611198906
9.841718526138497,1,0,2.0794415416798357,1.9459101490553132,1,3,4,2,6.682108597449809,1,4,1,7.362645270417825,1.6094379124341003,3,6.342121418721152,4,12.154784614286667,3.4657359027997265,3.4657359027997265
9.277251077258809,1,0,1.9459101490553132,2.1972245773362196,3,3,2,1,6.513230110912307,1,2,1,7.204892510204673,1.0986122886681098,3,6.152732694704104,4,11.898194668458823,4.51085950651685,2.6390573296152584
9.159257581746866,1,0,2.0794415416798357,1.9459101490553132,1,3,4,1,7.241366283322318,1,2,1,7.241366283322318,1.3862943611198906,3,6.246106765481563,4,11.976665770490767,3.871201010907891,3.871201010907891
9.12172771361958,1,0,2.0794415416798357,1.9459101490553132,1,3,4,1,7.00397413672268,1,2,1,7.267525427828172,1.0986122886681098,3,5.697093486505405,4,12.013706813470414,3.871201010907891,3.871201010907891
8.962135390066601,1,0,1.9459101490553132,2.0794415416798357,1,3,4,2,7.146772179452637,1,2,1,7.146772179452637,1.0986122886681098,3,5.5053315359323625,4,11.790564777297387,4.060443010546419,4.060443010546419
9.19339765124587,1,0,1.9459101490553132,2.1972245773362196,1,3,2,1,6.970730078143525,1,0,1,7.161622002939187,1.0986122886681098,2,6.359573868672378,4,11.995357787034976,3.970291913552122,1.791759469228055
9.002454823050954,1,0,2.0794415416798357,1.9459101490553132,1,3,4,2,6.86171134048073,1,0,1,7.418180822726788,1.6094379124341003,3,6.135564891081739,4,12.057578437658945,2.0794415416798357,2.0794415416798357
9.74811946530243,1,0,1.791759469228055,1.791759469228055,1,3,4,1,0.6931471805599453,1,4,1,7.371489295214277,1.3862943611198906,3,6.525029657843462,4,11.808821212646512,3.9318256327243257,3.9318256327243257
8.878636747430072,1,4,2.0794415416798357,1.9459101490553132,1,3,4,1,6.61472560020376,1,4,1,6.625392368007956,1.0986122886681098,3,5.583496308781699,4,11.736077016252437,3.332204510175204,3.332204510175204
9.27199975236291,1,0,1.9459101490553132,2.0794415416798357,1,3,4,2,6.413458957167357,1,4,1,7.186144304522325,1.0986122886681098,3,5.605802066295998,4,11.719947764402807,4.060443010546419,4.060443010546419
9.012133305952004,1,0,2.1972245773362196,1.9459101490553132,1,2,4,2,6.744059186311348,1,0,1,7.5652752818989315,1.6094379124341003,2,6.077642243349034,4,12.299112067295642,1.791759469228055,1.6094379124341003
9.21253795551967,1,0,1.0986122886681098,1.0986122886681098,1,1,1,0,6.529418838262226,1,2,0,6.80903930604298,1.0986122886681098,1,0.6931471805599453,4,11.0186455364637,4.48863636973214,4.110873864173311
9.087946723762116,1,0,1.9459101490553132,1.9459101490553132,1,2,4,2,6.77078942390898,1,0,1,6.82001636467413,1.0986122886681098,3,6.359573868672378,4,11.904974309480183,2.4849066497880004,2.4849066497880004
9.31874624581997,1,0,2.302585092994046,1.9459101490553132,1,2,4,2,7.366445148327599,1,0,1,7.811163385025279,1.6094379124341003,2,6.416732282512326,4,12.73670383776449,1.6094379124341003,1.3862943611198906
9.341017695617799,1,0,2.3978952727983707,1.3862943611198906,3,2,4,2,7.527255919373784,1,0,1,7.527255919373784,1.3862943611198906,0,6.728628613084702,5,12.885204569609956,0.6931471805599453,0.6931471805599453
9.002701007197938,1,0,2.0794415416798357,1.9459101490553132,1,3,4,2,6.891625897052253,1,0,1,7.496652438168283,1.6094379124341003,3,6.142037405587356,4,12.095146671399466,2.3978952727983707,2.3978952727983707
8.517593111437565,1,0,1.9459101490553132,2.0794415416798357,1,3,4,0,6.93537044601511,1,4,1,7.4342573821331355,1.3862943611198906,2,5.736572297479192,4,11.751950239425476,4.477336814478207,4.127134385045092
8.882114044208821,1,0,2.1972245773362196,1.9459101490553132,1,2,4,2,7.166265974133638,1,0,1,7.172424577124845,1.3862943611198906,2,6.352629396319567,5,12.142871895843887,0.6931471805599453,0.6931471805599453
9.132054453577638,1,0,2.1972245773362196,1.9459101490553132,1,2,4,2,6.846943139585379,1,0,1,7.4949862339505335,1.6094379124341003,2,6.46302945692067,4,12.271396795480596,1.0986122886681098,1.0986122886681098
9.105202053852878,1,0,2.0794415416798357,1.6094379124341003,1,3,4,0,6.666956792429207,1,4,0,6.666956792429207,1.0986122886681098,3,5.8916442118257715,4,11.23850177707664,4.418840607796598,4.110873864173311
10.880101684393388,1,0,2.0794415416798357,1.9459101490553132,1,2,4,2,7.366445148327599,1,0,1,7.578145472419466,1.6094379124341003,2,6.220590170099739,4,12.388398368982115,2.833213344056216,2.833213344056216
8.065893546964274,1,4,2.302585092994046,1.9459101490553132,1,2,4,2,7.1372784372603855,1,0,1,7.147559271189454,1.3862943611198906,2,6.068425588244111,4,12.165255859329688,2.0794415416798357,1.9459101490553132
9.03741453682259,1,0,1.9459101490553132,1.6094379124341003,2,3,1,2,6.492239835020471,1,4,1,7.078341579557671,1.0986122886681098,3,0.6931471805599453,1,11.302216779257382,4.584967478670572,2.4849066497880004
8.882114044208821,1,0,2.0794415416798357,2.0794415416798357,3,3,4,1,6.949856455000773,1,0,1,7.027314514039777,1.0986122886681098,3,5.869296913133774,0,11.736077016252437,3.5553480614894135,3.5553480614894135
9.146761390333312,1,0,2.1972245773362196,1.9459101490553132,1,2,4,2,7.293017679772782,1,0,1,7.300472814267799,1.3862943611198906,2,6.361302477572996,4,12.160033942617156,2.3978952727983707,2.302585092994046
9.431562077727694,1,0,2.4849066497880004,1.9459101490553132,1,0,4,2,7.428927194802272,1,0,1,7.755338812846501,1.6094379124341003,0,6.742880635791903,5,12.962196972666593,1.0986122886681098,0.6931471805599453
9.036819971135296,1,0,1.9459101490553132,2.302585092994046,1,3,4,0,6.760414691083428,1,0,1,7.221835825288449,1.0986122886681098,3,5.955837369464831,4,11.686887175419702,4.700480365792417,4.0943445622221
9.410092463833022,1,0,2.0794415416798357,1.9459101490553132,1,3,4,2,6.692083742506628,1,0,1,7.5822291942764615,1.6094379124341003,2,6.331501849893691,4,12.278397958261774,2.302585092994046,2.1972245773362196
9.028938392241612,1,0,1.9459101490553132,2.1972245773362196,1,3,4,3,0.6931471805599453,1,4,1,6.784457062637643,1.0986122886681098,3,5.69035945432406,4,11.575909653758895,3.912023005428146,3.912023005428146
8.915700818956903,1,0,1.791759469228055,1.9459101490553132,1,3,4,1,6.672032945461067,1,4,1,6.672032945461067,1.0986122886681098,3,0.6931471805599453,0,11.51293546492023,4.204692619390966,4.060443010546419
9.223848722000975,1,0,1.9459101490553132,2.0794415416798357,1,3,4,1,6.602587892189336,1,2,1,6.943122422819428,1.0986122886681098,3,5.488937726156687,4,11.599112335481124,4.23410650459726,4.07753744390572
9.166701914946353,1,0,1.9459101490553132,2.0794415416798357,1,3,4,1,7.044032897274685,1,4,1,7.044032897274685,1.0986122886681098,3,6.393590753950631,4,11.767575435251748,4.02535169073515,4.02535169073515
8.882114044208821,1,0,1.9459101490553132,1.9459101490553132,3,3,4,1,6.79794041297493,1,4,1,6.79794041297493,1.0986122886681098,3,6.400257445308821,4,11.719947764402807,3.6635616461296463,3.6635616461296463
8.934850340289763,1,0,1.9459101490553132,1.9459101490553132,1,3,4,1,6.763884908562435,1,4,1,7.503289630675082,1.3862943611198906,3,5.583496308781699,4,12.040614105490253,3.8501476017100584,3.8501476017100584
9.101529466118004,1,0,1.9459101490553132,1.3862943611198906,1,3,1,0,6.870053411798126,1,2,1,6.983789965258135,1.0986122886681098,3,5.8289456176102075,0,11.112462823634855,4.48863636973214,4.07753744390572
9.002947130753205,1,0,2.1972245773362196,1.9459101490553132,1,2,4,2,6.9975959829819265,1,0,1,7.347299700743164,1.3862943611198906,2,6.0867747269123065,4,12.392556361841777,1.6094379124341003,1.3862943611198906
9.6134694202868,1,4,2.302585092994046,1.9459101490553132,1,2,4,2,7.140453043101158,1,0,1,7.162397497355718,1.3862943611198906,0,6.218600119691729,4,12.411056299528171,2.6390573296152584,2.6390573296152584
9.078978053779355,1,0,2.1972245773362196,1.9459101490553132,1,2,4,2,7.179307969504034,1,0,1,7.179307969504034,1.3862943611198906,2,5.996452088619021,5,12.013646205940514,1.0986122886681098,1.0986122886681098
9.230339058482873,1,0,1.9459101490553132,2.302585092994046,1,3,4,2,6.513230110912307,1,0,1,6.513230110912307,1.0986122886681098,3,5.488937726156687,4,11.58989576532275,4.248495242049359,2.5649493574615367
9.40029935589935,1,0,2.302585092994046,1.9459101490553132,3,2,4,2,7.04141166379481,1,2,1,7.725330037917135,1.6094379124341003,2,6.045005314036012,0,12.460718739865236,2.302585092994046,2.302585092994046
9.246286498749653,1,0,2.0794415416798357,1.9459101490553132,1,3,4,2,6.694562058521095,1,2,1,7.3613754289773485,1.6094379124341003,3,5.926926025970411,4,12.031725210748633,2.6390573296152584,2.5649493574615367
9.209640126861789,1,0,1.791759469228055,1.791759469228055,1,3,4,1,7.1569563646156364,1,0,1,7.3914152346753585,1.3862943611198906,3,6.198478716492308,4,11.918397239722838,3.5553480614894135,2.8903717578961645
9.257414779362112,1,0,2.0794415416798357,1.9459101490553132,1,3,4,0,6.97166860472579,1,0,1,7.403061091090091,1.0986122886681098,3,5.488937726156687,4,11.652696102959753,4.30406509320417,4.0943445622221
9.653614941479894,1,0,2.0794415416798357,2.1972245773362196,1,3,4,0,6.7357800142423265,1,0,1,7.427738840532894,1.3862943611198906,3,5.736572297479192,4,12.083910661257521,4.553876891600541,3.5263605246161616
9.557893841465354,1,0,2.1972245773362196,1.9459101490553132,1,2,4,2,6.970730078143525,1,0,1,7.684324067681155,1.6094379124341003,2,6.855408798609928,5,12.54254845357358,1.0986122886681098,1.0986122886681098
9.287486581152837,1,0,2.302585092994046,1.9459101490553132,1,2,4,2,6.943122422819428,1,0,1,7.640123172695364,1.6094379124341003,0,6.731018100482083,5,12.73596827534975,1.0986122886681098,0.6931471805599453
9.166701914946353,1,0,1.9459101490553132,1.6094379124341003,1,3,1,1,7.15305163493748,1,4,1,7.15305163493748,1.0986122886681098,3,5.863631175598097,0,11.002116507732017,3.970291913552122,3.970291913552122
10.453110723010031,1,1,1.9459101490553132,1.9459101490553132,3,3,4,1,6.964135612418245,1,4,0,6.964135612418245,1.0986122886681098,3,6.352629396319567,4,11.884495917930655,3.970291913552122,3.970291913552122
8.39049553837028,1,0,2.1972245773362196,1.9459101490553132,1,0,4,2,7.294377299288821,1,0,1,7.299797366758161,1.6094379124341003,2,6.186208623900494,5,12.310437165348775,1.0986122886681098,1.0986122886681098
9.100748695346088,1,0,1.9459101490553132,2.0794415416798357,1,3,4,1,6.917705609835305,1,2,1,6.937314081223682,1.0986122886681098,3,5.8916442118257715,4,11.652696102959753,4.442651256490317,4.127134385045092
9.326344047732489,1,0,2.1972245773362196,1.9459101490553132,1,2,4,2,6.9865664594064265,1,0,1,7.649216319820633,1.6094379124341003,2,6.522092798170152,4,12.337105293891872,2.833213344056216,2.833213344056216
9.093918908958932,1,0,2.1972245773362196,1.9459101490553132,1,2,4,2,7.201916317531627,1,0,1,7.201916317531627,1.3862943611198906,2,5.986452005284438,5,12.106997888588934,0.6931471805599453,0.6931471805599453
8.967759126769497,1,0,2.0794415416798357,2.1972245773362196,3,3,4,1,6.513230110912307,1,4,1,7.2456550675945355,1.3862943611198906,3,6.091309882077698,4,11.915058360753719,3.4011973816621555,3.4011973816621555
10.017797898713539,1,0,2.0794415416798357,2.0794415416798357,3,3,4,0,7.22402480828583,2,4,0,7.873217054862741,1.6094379124341003,3,6.763884908562435,4,12.384223015005313,4.51085950651685,4.07753744390572
9.00724451596575,1,0,1.9459101490553132,2.0794415416798357,1,3,4,0,6.630683385642372,1,1,0,7.035268599281097,1.3862943611198906,3,5.488937726156687,1,11.744045122410057,4.23410650459726,4.07753744390572
9.042158378735948,1,0,1.9459101490553132,2.0794415416798357,1,3,4,1,6.964135612418245,1,0,1,6.964135612418245,1.0986122886681098,3,5.723585101952381,4,11.863589378812122,3.784189633918261,3.784189633918261
8.862483576488332,1,2,2.1972245773362196,1.9459101490553132,1,3,2,2,7.204892510204673,1,0,1,7.204892510204673,1.3862943611198906,3,6.666956792429207,2,12.237091546357338,2.5649493574615367,2.4849066497880004
9.719384409659742,1,0,2.0794415416798357,2.1972245773362196,1,2,4,1,7.38025578842646,1,2,1,7.38025578842646,1.3862943611198906,2,6.274762021241939,4,12.278397958261774,3.5263605246161616,2.3978952727983707
9.987460986312307,1,0,1.9459101490553132,1.9459101490553132,3,3,4,1,6.897704943128636,1,0,1,6.897704943128636,1.0986122886681098,3,6.257667587882639,4,11.635151947212842,4.02535169073515,4.02535169073515
9.127176130715414,1,0,2.302585092994046,1.9459101490553132,1,2,4,2,7.294377299288821,1,2,1,7.875499292445208,1.6094379124341003,2,6.548219102762372,4,12.660331092405906,2.4849066497880004,2.4849066497880004
9.105202053852878,1,0,2.0794415416798357,1.9459101490553132,1,3,4,1,7.088408778675395,1,2,1,7.088408778675395,1.0986122886681098,3,5.700443573390687,4,11.842236406331555,3.9889840465642745,3.9889840465642745
8.125630988477065,1,0,2.1972245773362196,2.302585092994046,1,3,2,1,6.481577129276431,1,2,1,7.237778191923443,1.3862943611198906,3,5.488937726156687,4,11.813037464800539,4.174387269895637,2.9444389791664403
9.45735668770195,1,0,2.1972245773362196,1.9459101490553132,1,2,4,2,7.326465613840322,1,2,1,7.406103381237015,1.3862943611198906,2,6.3473892096560105,4,12.524530013005734,3.091042453358316,3.091042453358316
9.05893591781695,1,0,1.791759469228055,2.0794415416798357,3,3,4,1,6.812345094177479,1,0,1,6.812345094177479,1.0986122886681098,3,5.869296913133774,4,11.599185726610004,3.970291913552122,3.970291913552122
8.81936971001847,1,0,2.1972245773362196,1.9459101490553132,1,2,4,2,7.098375638590786,1,0,1,7.098375638590786,1.3862943611198906,2,6.4457198193855785,5,12.182809136284991,0.6931471805599453,0.6931471805599453
9.346530726426447,1,0,2.0794415416798357,1.9459101490553132,1,3,4,1,7.2399325913204695,1,4,1,7.254177846456518,1.3862943611198906,2,6.359573868672378,4,12.07254696717504,3.1354942159291497,3.1354942159291497
7.427738840532894,1,3,2.0794415416798357,1.9459101490553132,1,3,4,1,6.184148890937483,1,4,1,6.8966943316227125,1.3862943611198906,3,5.583496308781699,0,11.355113089309977,3.6635616461296463,3.6635616461296463
8.628376720376853,1,0,2.0794415416798357,2.1972245773362196,1,3,4,0,6.805722553416985,1,2,1,7.090076835776092,1.0986122886681098,3,0.6931471805599453,0,11.288543647320601,4.499809670330265,2.4849066497880004
7.561121589530238,1,4,1.9459101490553132,1.9459101490553132,1,3,4,1,6.642486801367256,1,0,1,7.220373836723949,1.3862943611198906,3,6.091309882077698,4,11.715874472198905,3.6375861597263857,3.6375861597263857
9.291090521661292,1,0,2.0794415416798357,1.9459101490553132,1,3,4,2,6.833031732786201,1,0,1,7.381501894506707,1.6094379124341003,3,6.156978985585555,4,12.10625783509458,2.5649493574615367,2.4849066497880004
7.545389749611823,1,3,1.791759469228055,2.1972245773362196,1,3,2,1,6.448889394146858,1,2,1,6.448889394146858,1.0986122886681098,3,0.6931471805599453,4,11.302216779257382,3.6375861597263857,3.6375861597263857
9.275097619191461,1,0,2.1972245773362196,2.0794415416798357,1,2,4,2,6.68586094706836,1,0,1,7.416378479192928,1.6094379124341003,2,6.313548046277095,4,12.264346270624157,2.70805020110221,2.70805020110221
8.389814262086407,1,0,2.0794415416798357,2.302585092994046,1,3,4,0,6.476972362889683,1,4,1,7.02108396428914,1.0986122886681098,3,6.091309882077698,4,11.661354090741,4.477336814478207,4.060443010546419
8.699848026000312,1,0,2.0794415416798357,2.1972245773362196,1,2,4,2,6.786716950605081,1,2,1,6.80903930604298,1.0986122886681098,3,5.204006687076795,4,11.686887175419702,4.442651256490317,1.9459101490553132
8.362175469149628,1,0,1.9459101490553132,2.0794415416798357,1,3,4,2,6.091309882077698,1,4,0,6.54534966033442,1.0986122886681098,2,5.869296913133774,4,11.411457364027745,4.564348191467836,1.9459101490553132
9.421897054038473,1,0,2.0794415416798357,2.302585092994046,1,3,4,0,6.530877627725885,1,2,1,7.088408778675395,1.0986122886681098,2,6.272877006546167,4,11.608244735642321,4.51085950651685,2.3978952727983707
9.64426335290083,1,0,2.4849066497880004,1.9459101490553132,3,0,4,2,8.037866234709618,1,0,1,7.784889295655098,1.3862943611198906,0,6.513230110912307,4,13.22672519452875,1.0986122886681098,1.0986122886681098
9.401786836547139,1,2,1.791759469228055,1.791759469228055,1,3,4,1,7.273786317844895,1,4,0,7.273786317844895,1.3862943611198906,1,0.6931471805599453,4,11.678448377988165,4.007333185232471,4.007333185232471
8.739055922830724,1,0,1.9459101490553132,2.1972245773362196,1,3,4,2,6.984716320118266,1,4,1,7.362010551259734,1.3862943611198906,3,5.8916442118257715,4,12.000897933306716,4.382026634673881,2.8903717578961645
8.274866820685254,1,4,2.1972245773362196,1.9459101490553132,1,2,4,2,7.138866999945524,1,0,1,7.138866999945524,1.3862943611198906,2,6.476972362889683,5,12.058158312538197,1.0986122886681098,0.6931471805599453
9.077037524661762,1,0,2.1972245773362196,1.9459101490553132,1,2,2,2,6.821107472256465,1,0,1,7.554858521040676,1.6094379124341003,2,6.20455776256869,4,12.25486757159303,2.772588722239781,2.70805020110221
9.19593714166544,1,0,2.0794415416798357,1.9459101490553132,3,3,4,1,7.271008538280992,1,1,1,7.43307534889858,1.0986122886681098,3,6.1779441140506,4,11.755879486687116,4.007333185232471,4.007333185232471
9.7107519573933,1,0,2.0794415416798357,2.0794415416798357,1,2,4,1,7.325807502595773,1,0,1,7.5443321080536885,1.6094379124341003,2,6.363028103540465,4,12.154784614286667,3.828641396489095,2.302585092994046
9.325096609274372,1,0,2.1972245773362196,1.9459101490553132,1,2,4,2,6.837332814685591,1,2,1,7.543273346705446,1.6094379124341003,2,6.07073772800249,4,12.20557752297723,2.302585092994046,2.1972245773362196
9.059750013343681,1,0,2.0794415416798357,2.0794415416798357,1,3,4,0,6.661854740545311,1,4,1,7.228388451573604,1.3862943611198906,3,5.298317366548036,4,11.691080018519527,4.2626798770413155,4.060443010546419
8.699848026000312,1,0,1.6094379124341003,2.1972245773362196,1,3,2,1,6.478509642208569,1,0,1,7.077498053569231,1.3862943611198906,3,5.736572297479192,4,11.695255355062795,4.110873864173311,1.9459101490553132
8.645762292210945,1,0,2.0794415416798357,2.302585092994046,3,3,4,0,6.703188113240863,1,0,1,6.703188113240863,1.0986122886681098,2,5.605802066295998,4,11.608244735642321,4.356708826689592,1.0986122886681098
11.16709154420937,1,0,2.1972245773362196,1.9459101490553132,1,3,4,1,7.336285660021297,1,4,1,7.336285660021297,1.3862943611198906,2,6.359573868672378,4,12.54254845357358,3.4965075614664802,3.4965075614664802
9.13830716907635,1,0,2.0794415416798357,1.9459101490553132,3,2,4,2,6.773080375655535,1,0,1,7.471932078245122,1.6094379124341003,3,6.049733455231958,4,12.225880174775122,2.5649493574615367,2.4849066497880004
9.105202053852878,1,0,2.302585092994046,1.9459101490553132,1,2,4,2,6.646390514847729,1,0,1,7.3727463664043285,1.6094379124341003,2,6.519147287940395,4,12.25486757159303,1.0986122886681098,1.0986122886681098
9.137662146478197,1,2,1.9459101490553132,1.9459101490553132,1,3,4,1,7.455876687491824,1,4,1,7.455876687491824,1.3862943611198906,3,6.331501849893691,3,12.144202560946876,3.4657359027997265,3.4657359027997265
9.169726689090886,1,0,2.1972245773362196,2.0794415416798357,3,3,4,1,7.126087273299125,1,1,1,7.126087273299125,1.3862943611198906,3,6.272877006546167,4,12.075400019877522,3.58351893845611,3.58351893845611
8.427924723658055,1,0,1.9459101490553132,1.9459101490553132,1,3,4,0,6.439350371100098,1,1,0,7.204892510204673,1.0986122886681098,3,6.244166900663736,0,11.49273296168228,4.543294782270004,4.0943445622221
10.88235863959169,1,0,1.791759469228055,2.0794415416798357,0,3,4,1,7.2196420401307355,1,0,1,7.417580402414544,1.0986122886681098,2,6.274762021241939,4,12.45293662970407,4.02535169073515,2.772588722239781
